2016-02-22 17:03:37,688 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770003 type:create cxid:0x52 zxid:0xed txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:37,730 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770003 type:create cxid:0x5c zxid:0xf2 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:40,607 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /0:0:0:0:0:0:0:1:47658
2016-02-22 17:03:40,609 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@868] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:47658
2016-02-22 17:03:40,646 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@617] - Established session 0x15309b83a770006 with negotiated timeout 30000 for client /0:0:0:0:0:0:0:1:47658
2016-02-22 17:03:40,655 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@494] - Processed session termination for sessionid: 0x15309b83a770006
2016-02-22 17:03:40,663 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1007] - Closed socket connection for client /0:0:0:0:0:0:0:1:47658 which had sessionid 0x15309b83a770006
2016-02-22 17:03:40,907 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /0:0:0:0:0:0:0:1:47659
2016-02-22 17:03:40,908 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@868] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:47659
2016-02-22 17:03:40,938 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@617] - Established session 0x15309b83a770007 with negotiated timeout 15000 for client /0:0:0:0:0:0:0:1:47659
2016-02-22 17:03:40,946 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770007 type:create cxid:0x1 zxid:0x100 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:40,959 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770007 type:create cxid:0x3 zxid:0x101 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:40,963 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770007 type:create cxid:0x5 zxid:0x102 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:40,972 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770007 type:create cxid:0x7 zxid:0x103 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:40,981 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770007 type:create cxid:0x9 zxid:0x104 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:43,025 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770007 type:delete cxid:0x22 zxid:0x10a txntype:-1 reqpath:n/a Error Path:/live_nodes/127.0.1.1:6985_solr Error:KeeperErrorCode = NoNode for /live_nodes/127.0.1.1:6985_solr
2016-02-22 17:03:43,657 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770007 type:delete cxid:0x47 zxid:0x113 txntype:-1 reqpath:n/a Error Path:/collections/portail/leaders/shard1 Error:KeeperErrorCode = NoNode for /collections/portail/leaders/shard1
2016-02-22 17:03:43,665 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770007 type:create cxid:0x48 zxid:0x114 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:43,741 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770007 type:create cxid:0x52 zxid:0x119 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:04:21,333 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /0:0:0:0:0:0:0:1:47690
2016-02-22 17:04:21,333 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@868] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:47690
2016-02-22 17:04:21,366 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@617] - Established session 0x15309b83a770008 with negotiated timeout 10000 for client /0:0:0:0:0:0:0:1:47690
